Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
9.645	gNB PHY Txed	964	5	0	1	0	0	SIB1
9.65	gNB PHY Txed	965	0	0	1	0	0	MIB
9.655	gNB PHY Txed	965	5	0	1	0	0	SIB1
9.66	gNB PHY Txed	966	0	0	1	0	0	MIB
9.665	gNB PHY Txed	966	5	0	1	0	0	SIB1
9.666	gNB PHY Txed	966	6	0	1	0	0	UL_UCI
9.67	gNB PHY Txed	967	0	0	1	0	0	MIB
9.675	gNB PHY Txed	967	5	0	1	0	0	SIB1
9.68	gNB PHY Txed	968	0	0	1	0	0	MIB
9.685	gNB PHY Txed	968	5	0	1	0	0	SIB1
9.69	gNB PHY Txed	969	0	0	1	0	0	MIB
9.695	gNB PHY Txed	969	5	0	1	0	0	SIB1
9.7	gNB PHY Txed	970	0	0	1	0	0	MIB
9.705	gNB PHY Txed	970	5	0	1	0	0	SIB1
9.71	gNB PHY Txed	971	0	0	1	0	0	MIB
9.715	gNB PHY Txed	971	5	0	1	0	0	SIB1
9.72	gNB PHY Txed	972	0	0	1	0	0	MIB
9.725	gNB PHY Txed	972	5	0	1	0	0	SIB1
9.73	gNB PHY Txed	973	0	0	1	0	0	MIB
9.735	gNB PHY Txed	973	5	0	1	0	0	SIB1
9.74	gNB PHY Txed	974	0	0	1	0	0	MIB
9.745	gNB PHY Txed	974	5	0	1	0	0	SIB1
9.746	gNB PHY Txed	974	6	0	1	0	0	UL_UCI
9.75	gNB PHY Txed	975	0	0	1	0	0	MIB
9.755	gNB PHY Txed	975	5	0	1	0	0	SIB1
9.76	gNB PHY Txed	976	0	0	1	0	0	MIB
9.765	gNB PHY Txed	976	5	0	1	0	0	SIB1
9.77	gNB PHY Txed	977	0	0	1	0	0	MIB
9.775	gNB PHY Txed	977	5	0	1	0	0	SIB1
9.78	gNB PHY Txed	978	0	0	1	0	0	MIB
9.785	gNB PHY Txed	978	5	0	1	0	0	SIB1
9.79	gNB PHY Txed	979	0	0	1	0	0	MIB
9.795	gNB PHY Txed	979	5	0	1	0	0	SIB1
9.8	gNB PHY Txed	980	0	0	1	0	0	MIB
9.805	gNB PHY Txed	980	5	0	1	0	0	SIB1
9.81	gNB PHY Txed	981	0	0	1	0	0	MIB
9.815	gNB PHY Txed	981	5	0	1	0	0	SIB1
9.82	gNB PHY Txed	982	0	0	1	0	0	MIB
9.825	gNB PHY Txed	982	5	0	1	0	0	SIB1
9.826	gNB PHY Txed	982	6	0	1	0	0	UL_UCI
9.83	gNB PHY Txed	983	0	0	1	0	0	MIB
9.835	gNB PHY Txed	983	5	0	1	0	0	SIB1
9.84	gNB PHY Txed	984	0	0	1	0	0	MIB
9.845	gNB PHY Txed	984	5	0	1	0	0	SIB1
9.85	gNB PHY Txed	985	0	0	1	0	0	MIB
9.855	gNB PHY Txed	985	5	0	1	0	0	SIB1
9.86	gNB PHY Txed	986	0	0	1	0	0	MIB
9.865	gNB PHY Txed	986	5	0	1	0	0	SIB1
9.87	gNB PHY Txed	987	0	0	1	0	0	MIB
9.875	gNB PHY Txed	987	5	0	1	0	0	SIB1
9.88	gNB PHY Txed	988	0	0	1	0	0	MIB
9.885	gNB PHY Txed	988	5	0	1	0	0	SIB1
9.89	gNB PHY Txed	989	0	0	1	0	0	MIB
9.895	gNB PHY Txed	989	5	0	1	0	0	SIB1
9.9	gNB PHY Txed	990	0	0	1	0	0	MIB
9.905	gNB PHY Txed	990	5	0	1	0	0	SIB1
9.906	gNB PHY Txed	990	6	0	1	0	0	UL_UCI
9.91	gNB PHY Txed	991	0	0	1	0	0	MIB
9.915	gNB PHY Txed	991	5	0	1	0	0	SIB1
9.92	gNB PHY Txed	992	0	0	1	0	0	MIB
9.925	gNB PHY Txed	992	5	0	1	0	0	SIB1
9.93	gNB PHY Txed	993	0	0	1	0	0	MIB
9.935	gNB PHY Txed	993	5	0	1	0	0	SIB1
9.94	gNB PHY Txed	994	0	0	1	0	0	MIB
9.945	gNB PHY Txed	994	5	0	1	0	0	SIB1
9.95	gNB PHY Txed	995	0	0	1	0	0	MIB
9.955	gNB PHY Txed	995	5	0	1	0	0	SIB1
9.96	gNB PHY Txed	996	0	0	1	0	0	MIB
9.965	gNB PHY Txed	996	5	0	1	0	0	SIB1
9.97	gNB PHY Txed	997	0	0	1	0	0	MIB
9.975	gNB PHY Txed	997	5	0	1	0	0	SIB1
9.98	gNB PHY Txed	998	0	0	1	0	0	MIB
9.985	gNB PHY Txed	998	5	0	1	0	0	SIB1
9.986	gNB PHY Txed	998	6	0	1	0	0	UL_UCI
9.99	gNB PHY Txed	999	0	0	1	0	0	MIB
9.995	gNB PHY Txed	999	5	0	1	0	0	SIB1
10	gNB PHY Txed	1000	0	0	1	0	0	MIB
10.005	gNB PHY Txed	1000	5	0	1	0	0	SIB1
10.01	gNB PHY Txed	1001	0	0	1	0	0	MIB
10.015	gNB PHY Txed	1001	5	0	1	0	0	SIB1
10.02	gNB PHY Txed	1002	0	0	1	0	0	MIB
10.025	gNB PHY Txed	1002	5	0	1	0	0	SIB1
10.03	gNB PHY Txed	1003	0	0	1	0	0	MIB
10.035	gNB PHY Txed	1003	5	0	1	0	0	SIB1
10.04	gNB PHY Txed	1004	0	0	1	0	0	MIB
10.045	gNB PHY Txed	1004	5	0	1	0	0	SIB1
10.05	gNB PHY Txed	1005	0	0	1	0	0	MIB
10.055	gNB PHY Txed	1005	5	0	1	0	0	SIB1
10.06	gNB PHY Txed	1006	0	0	1	0	0	MIB
10.065	gNB PHY Txed	1006	5	0	1	0	0	SIB1
10.066	gNB PHY Txed	1006	6	0	1	0	0	UL_UCI
10.07	gNB PHY Txed	1007	0	0	1	0	0	MIB
10.075	gNB PHY Txed	1007	5	0	1	0	0	SIB1
10.08	gNB PHY Txed	1008	0	0	1	0	0	MIB
10.085	gNB PHY Txed	1008	5	0	1	0	0	SIB1
10.09	gNB PHY Txed	1009	0	0	1	0	0	MIB
10.095	gNB PHY Txed	1009	5	0	1	0	0	SIB1
10.1	gNB PHY Txed	1010	0	0	1	0	0	MIB
10.105	gNB PHY Txed	1010	5	0	1	0	0	SIB1
10.11	gNB PHY Txed	1011	0	0	1	0	0	MIB
10.115	gNB PHY Txed	1011	5	0	1	0	0	SIB1
10.12	gNB PHY Txed	1012	0	0	1	0	0	MIB
10.125	gNB PHY Txed	1012	5	0	1	0	0	SIB1
10.13	gNB PHY Txed	1013	0	0	1	0	0	MIB
10.135	gNB PHY Txed	1013	5	0	1	0	0	SIB1
10.14	gNB PHY Txed	1014	0	0	1	0	0	MIB
10.145	gNB PHY Txed	1014	5	0	1	0	0	SIB1
10.146	gNB PHY Txed	1014	6	0	1	0	0	UL_UCI
10.15	gNB PHY Txed	1015	0	0	1	0	0	MIB
10.155	gNB PHY Txed	1015	5	0	1	0	0	SIB1
10.16	gNB PHY Txed	1016	0	0	1	0	0	MIB
10.165	gNB PHY Txed	1016	5	0	1	0	0	SIB1
10.17	gNB PHY Txed	1017	0	0	1	0	0	MIB
10.175	gNB PHY Txed	1017	5	0	1	0	0	SIB1
10.18	gNB PHY Txed	1018	0	0	1	0	0	MIB
10.185	gNB PHY Txed	1018	5	0	1	0	0	SIB1
10.19	gNB PHY Txed	1019	0	0	1	0	0	MIB
10.195	gNB PHY Txed	1019	5	0	1	0	0	SIB1
10.2	gNB PHY Txed	1020	0	0	1	0	0	MIB
10.205	gNB PHY Txed	1020	5	0	1	0	0	SIB1
10.21	gNB PHY Txed	1021	0	0	1	0	0	MIB
10.215	gNB PHY Txed	1021	5	0	1	0	0	SIB1
10.22	gNB PHY Txed	1022	0	0	1	0	0	MIB
10.225	gNB PHY Txed	1022	5	0	1	0	0	SIB1
10.226	gNB PHY Txed	1022	6	0	1	0	0	UL_UCI
10.23	gNB PHY Txed	1023	0	0	1	0	0	MIB
10.235	gNB PHY Txed	1023	5	0	1	0	0	SIB1
10.24	gNB PHY Txed	1024	0	0	1	0	0	MIB
10.245	gNB PHY Txed	1024	5	0	1	0	0	SIB1
10.25	gNB PHY Txed	1025	0	0	1	0	0	MIB
10.255	gNB PHY Txed	1025	5	0	1	0	0	SIB1
10.26	gNB PHY Txed	1026	0	0	1	0	0	MIB
10.265	gNB PHY Txed	1026	5	0	1	0	0	SIB1
10.27	gNB PHY Txed	1027	0	0	1	0	0	MIB
10.275	gNB PHY Txed	1027	5	0	1	0	0	SIB1
10.28	gNB PHY Txed	1028	0	0	1	0	0	MIB
10.285	gNB PHY Txed	1028	5	0	1	0	0	SIB1
10.29	gNB PHY Txed	1029	0	0	1	0	0	MIB
10.295	gNB PHY Txed	1029	5	0	1	0	0	SIB1
10.3	gNB PHY Txed	1030	0	0	1	0	0	MIB
10.305	gNB PHY Txed	1030	5	0	1	0	0	SIB1
10.306	gNB PHY Txed	1030	6	0	1	0	0	UL_UCI
10.31	gNB PHY Txed	1031	0	0	1	0	0	MIB
10.315	gNB PHY Txed	1031	5	0	1	0	0	SIB1
10.32	gNB PHY Txed	1032	0	0	1	0	0	MIB
10.325	gNB PHY Txed	1032	5	0	1	0	0	SIB1
10.33	gNB PHY Txed	1033	0	0	1	0	0	MIB
10.335	gNB PHY Txed	1033	5	0	1	0	0	SIB1
10.34	gNB PHY Txed	1034	0	0	1	0	0	MIB
10.345	gNB PHY Txed	1034	5	0	1	0	0	SIB1
10.35	gNB PHY Txed	1035	0	0	1	0	0	MIB
10.355	gNB PHY Txed	1035	5	0	1	0	0	SIB1
10.36	gNB PHY Txed	1036	0	0	1	0	0	MIB
10.365	gNB PHY Txed	1036	5	0	1	0	0	SIB1
10.37	gNB PHY Txed	1037	0	0	1	0	0	MIB
10.375	gNB PHY Txed	1037	5	0	1	0	0	SIB1
10.38	gNB PHY Txed	1038	0	0	1	0	0	MIB
10.385	gNB PHY Txed	1038	5	0	1	0	0	SIB1
10.386	gNB PHY Txed	1038	6	0	1	0	0	UL_UCI
10.39	gNB PHY Txed	1039	0	0	1	0	0	MIB
10.395	gNB PHY Txed	1039	5	0	1	0	0	SIB1
10.4	gNB PHY Txed	1040	0	0	1	0	0	MIB
10.405	gNB PHY Txed	1040	5	0	1	0	0	SIB1
10.41	gNB PHY Txed	1041	0	0	1	0	0	MIB
10.415	gNB PHY Txed	1041	5	0	1	0	0	SIB1
10.42	gNB PHY Txed	1042	0	0	1	0	0	MIB
10.425	gNB PHY Txed	1042	5	0	1	0	0	SIB1
10.43	gNB PHY Txed	1043	0	0	1	0	0	MIB
10.435	gNB PHY Txed	1043	5	0	1	0	0	SIB1
10.44	gNB PHY Txed	1044	0	0	1	0	0	MIB
10.445	gNB PHY Txed	1044	5	0	1	0	0	SIB1
10.45	gNB PHY Txed	1045	0	0	1	0	0	MIB
10.455	gNB PHY Txed	1045	5	0	1	0	0	SIB1
10.46	gNB PHY Txed	1046	0	0	1	0	0	MIB
10.465	gNB PHY Txed	1046	5	0	1	0	0	SIB1
10.466	gNB PHY Txed	1046	6	0	1	0	0	UL_UCI
10.47	gNB PHY Txed	1047	0	0	1	0	0	MIB
10.475	gNB PHY Txed	1047	5	0	1	0	0	SIB1
10.48	gNB PHY Txed	1048	0	0	1	0	0	MIB
10.485	gNB PHY Txed	1048	5	0	1	0	0	SIB1
10.49	gNB PHY Txed	1049	0	0	1	0	0	MIB
10.495	gNB PHY Txed	1049	5	0	1	0	0	SIB1
10.5	gNB PHY Txed	1050	0	0	1	0	0	MIB
10.505	gNB PHY Txed	1050	5	0	1	0	0	UL_UCI
10.505	gNB PHY Txed	1050	5	0	1	0	0	SIB1
10.51	gNB PHY Txed	1051	0	0	1	0	0	MIB
10.51	gNB PHY Txed	1051	0	0	1	0	0	UL_UCI
10.515	gNB PHY Txed	1051	5	0	1	0	0	SIB1
10.515	gNB PHY Txed	1051	5	0	1	0	0	UL_UCI
10.52	gNB PHY Txed	1052	0	0	1	0	0	MIB
10.521	gNB PHY Txed	1052	1	0	1	0	0	UL_UCI
10.522	gNB PHY Txed	1052	2	0	1	0	0	UL_UCI
10.525	gNB PHY Txed	1052	5	0	1	0	0	SIB1
10.526	gNB PHY Txed	1052	6	0	1	0	0	UL_UCI
10.527	gNB PHY Txed	1052	7	0	1	0	0	UL_UCI
10.53	gNB PHY Txed	1053	0	0	1	0	0	MIB
10.531	gNB PHY Txed	1053	1	0	1	0	0	UL_UCI
10.532	gNB PHY Txed	1053	2	0	1	0	0	UL_UCI
10.535	gNB PHY Txed	1053	5	0	1	0	0	SIB1
10.536	gNB PHY Txed	1053	6	0	1	0	0	UL_UCI
10.537	gNB PHY Txed	1053	7	0	1	0	0	UL_UCI
10.54	gNB PHY Txed	1054	0	0	1	0	0	MIB
10.545	gNB PHY Txed	1054	5	0	1	0	0	SIB1
10.546	gNB PHY Txed	1054	6	0	1	0	0	UL_UCI
10.55	gNB PHY Txed	1055	0	0	1	0	0	MIB
10.555	gNB PHY Txed	1055	5	0	1	0	0	SIB1
10.56	gNB PHY Txed	1056	0	0	1	0	0	MIB
10.565	gNB PHY Txed	1056	5	0	1	0	0	SIB1
10.57	gNB PHY Txed	1057	0	0	1	0	0	MIB
10.575	gNB PHY Txed	1057	5	0	1	0	0	SIB1
10.58	gNB PHY Txed	1058	0	0	1	0	0	MIB
10.585	gNB PHY Txed	1058	5	0	1	0	0	SIB1
10.59	gNB PHY Txed	1059	0	0	1	0	0	MIB
10.595	gNB PHY Txed	1059	5	0	1	0	0	SIB1
10.6	gNB PHY Txed	1060	0	0	1	0	0	MIB
10.605	gNB PHY Txed	1060	5	0	1	0	0	SIB1
10.61	gNB PHY Txed	1061	0	0	1	0	0	MIB
10.615	gNB PHY Txed	1061	5	0	1	0	0	SIB1
10.62	gNB PHY Txed	1062	0	0	1	0	0	MIB
10.625	gNB PHY Txed	1062	5	0	1	0	0	SIB1
10.626	gNB PHY Txed	1062	6	0	1	0	0	UL_UCI
10.63	gNB PHY Txed	1063	0	0	1	0	0	MIB
10.635	gNB PHY Txed	1063	5	0	1	0	0	SIB1
10.64	gNB PHY Txed	1064	0	0	1	0	0	MIB
10.645	gNB PHY Txed	1064	5	0	1	0	0	SIB1
10.65	gNB PHY Txed	1065	0	0	1	0	0	MIB
10.655	gNB PHY Txed	1065	5	0	1	0	0	SIB1
10.66	gNB PHY Txed	1066	0	0	1	0	0	MIB
10.665	gNB PHY Txed	1066	5	0	1	0	0	SIB1
10.67	gNB PHY Txed	1067	0	0	1	0	0	MIB
10.675	gNB PHY Txed	1067	5	0	1	0	0	SIB1
10.68	gNB PHY Txed	1068	0	0	1	0	0	MIB
10.685	gNB PHY Txed	1068	5	0	1	0	0	SIB1
10.69	gNB PHY Txed	1069	0	0	1	0	0	MIB
10.695	gNB PHY Txed	1069	5	0	1	0	0	SIB1
10.7	gNB PHY Txed	1070	0	0	1	0	0	MIB
10.705	gNB PHY Txed	1070	5	0	1	0	0	SIB1
10.706	gNB PHY Txed	1070	6	0	1	0	0	UL_UCI
10.71	gNB PHY Txed	1071	0	0	1	0	0	MIB
10.715	gNB PHY Txed	1071	5	0	1	0	0	SIB1
10.72	gNB PHY Txed	1072	0	0	1	0	0	MIB
10.725	gNB PHY Txed	1072	5	0	1	0	0	SIB1
10.73	gNB PHY Txed	1073	0	0	1	0	0	MIB
10.735	gNB PHY Txed	1073	5	0	1	0	0	SIB1
10.74	gNB PHY Txed	1074	0	0	1	0	0	MIB
10.745	gNB PHY Txed	1074	5	0	1	0	0	SIB1
10.75	gNB PHY Txed	1075	0	0	1	0	0	MIB
10.755	gNB PHY Txed	1075	5	0	1	0	0	SIB1
10.76	gNB PHY Txed	1076	0	0	1	0	0	MIB
10.765	gNB PHY Txed	1076	5	0	1	0	0	SIB1
10.77	gNB PHY Txed	1077	0	0	1	0	0	MIB
10.775	gNB PHY Txed	1077	5	0	1	0	0	SIB1
10.78	gNB PHY Txed	1078	0	0	1	0	0	MIB
10.785	gNB PHY Txed	1078	5	0	1	0	0	SIB1
10.786	gNB PHY Txed	1078	6	0	1	0	0	UL_UCI
10.79	gNB PHY Txed	1079	0	0	1	0	0	MIB
10.795	gNB PHY Txed	1079	5	0	1	0	0	SIB1
10.8	gNB PHY Txed	1080	0	0	1	0	0	MIB
10.805	gNB PHY Txed	1080	5	0	1	0	0	SIB1
10.81	gNB PHY Txed	1081	0	0	1	0	0	MIB
10.815	gNB PHY Txed	1081	5	0	1	0	0	SIB1
10.82	gNB PHY Txed	1082	0	0	1	0	0	MIB
10.825	gNB PHY Txed	1082	5	0	1	0	0	SIB1
10.83	gNB PHY Txed	1083	0	0	1	0	0	MIB
10.835	gNB PHY Txed	1083	5	0	1	0	0	SIB1
10.84	gNB PHY Txed	1084	0	0	1	0	0	MIB
10.845	gNB PHY Txed	1084	5	0	1	0	0	SIB1
10.85	gNB PHY Txed	1085	0	0	1	0	0	MIB
10.855	gNB PHY Txed	1085	5	0	1	0	0	SIB1
10.86	gNB PHY Txed	1086	0	0	1	0	0	MIB
10.865	gNB PHY Txed	1086	5	0	1	0	0	SIB1
10.866	gNB PHY Txed	1086	6	0	1	0	0	UL_UCI
10.87	gNB PHY Txed	1087	0	0	1	0	0	MIB
10.875	gNB PHY Txed	1087	5	0	1	0	0	SIB1
10.88	gNB PHY Txed	1088	0	0	1	0	0	MIB
10.885	gNB PHY Txed	1088	5	0	1	0	0	SIB1
10.89	gNB PHY Txed	1089	0	0	1	0	0	MIB
10.895	gNB PHY Txed	1089	5	0	1	0	0	SIB1
10.9	gNB PHY Txed	1090	0	0	1	0	0	MIB
10.905	gNB PHY Txed	1090	5	0	1	0	0	SIB1
10.91	gNB PHY Txed	1091	0	0	1	0	0	MIB
10.915	gNB PHY Txed	1091	5	0	1	0	0	SIB1
10.92	gNB PHY Txed	1092	0	0	1	0	0	MIB
10.925	gNB PHY Txed	1092	5	0	1	0	0	SIB1
10.93	gNB PHY Txed	1093	0	0	1	0	0	MIB
10.935	gNB PHY Txed	1093	5	0	1	0	0	SIB1
10.94	gNB PHY Txed	1094	0	0	1	0	0	MIB
10.945	gNB PHY Txed	1094	5	0	1	0	0	SIB1
10.946	gNB PHY Txed	1094	6	0	1	0	0	UL_UCI
10.95	gNB PHY Txed	1095	0	0	1	0	0	MIB
10.955	gNB PHY Txed	1095	5	0	1	0	0	SIB1
10.96	gNB PHY Txed	1096	0	0	1	0	0	MIB
10.965	gNB PHY Txed	1096	5	0	1	0	0	SIB1
10.97	gNB PHY Txed	1097	0	0	1	0	0	MIB
10.975	gNB PHY Txed	1097	5	0	1	0	0	SIB1
10.98	gNB PHY Txed	1098	0	0	1	0	0	MIB
10.985	gNB PHY Txed	1098	5	0	1	0	0	SIB1
10.99	gNB PHY Txed	1099	0	0	1	0	0	MIB
10.995	gNB PHY Txed	1099	5	0	1	0	0	SIB1
11	gNB PHY Txed	1100	0	0	1	0	0	MIB
11.005	gNB PHY Txed	1100	5	0	1	0	0	SIB1
11.01	gNB PHY Txed	1101	0	0	1	0	0	MIB
11.015	gNB PHY Txed	1101	5	0	1	0	0	SIB1
11.02	gNB PHY Txed	1102	0	0	1	0	0	MIB
11.025	gNB PHY Txed	1102	5	0	1	0	0	SIB1
11.026	gNB PHY Txed	1102	6	0	1	0	0	UL_UCI
11.03	gNB PHY Txed	1103	0	0	1	0	0	MIB
11.035	gNB PHY Txed	1103	5	0	1	0	0	SIB1
11.04	gNB PHY Txed	1104	0	0	1	0	0	MIB
11.045	gNB PHY Txed	1104	5	0	1	0	0	SIB1
11.05	gNB PHY Txed	1105	0	0	1	0	0	MIB
11.055	gNB PHY Txed	1105	5	0	1	0	0	SIB1
11.06	gNB PHY Txed	1106	0	0	1	0	0	MIB
11.065	gNB PHY Txed	1106	5	0	1	0	0	SIB1
11.07	gNB PHY Txed	1107	0	0	1	0	0	MIB
11.075	gNB PHY Txed	1107	5	0	1	0	0	SIB1
11.08	gNB PHY Txed	1108	0	0	1	0	0	MIB
11.085	gNB PHY Txed	1108	5	0	1	0	0	SIB1
11.09	gNB PHY Txed	1109	0	0	1	0	0	MIB
11.095	gNB PHY Txed	1109	5	0	1	0	0	SIB1
11.1	gNB PHY Txed	1110	0	0	1	0	0	MIB
11.105	gNB PHY Txed	1110	5	0	1	0	0	SIB1
11.106	gNB PHY Txed	1110	6	0	1	0	0	UL_UCI
11.11	gNB PHY Txed	1111	0	0	1	0	0	MIB
11.115	gNB PHY Txed	1111	5	0	1	0	0	SIB1
11.12	gNB PHY Txed	1112	0	0	1	0	0	MIB
11.125	gNB PHY Txed	1112	5	0	1	0	0	SIB1
11.13	gNB PHY Txed	1113	0	0	1	0	0	MIB
11.135	gNB PHY Txed	1113	5	0	1	0	0	SIB1
11.14	gNB PHY Txed	1114	0	0	1	0	0	MIB
11.145	gNB PHY Txed	1114	5	0	1	0	0	SIB1
11.15	gNB PHY Txed	1115	0	0	1	0	0	MIB
11.155	gNB PHY Txed	1115	5	0	1	0	0	SIB1
11.16	gNB PHY Txed	1116	0	0	1	0	0	MIB
11.165	gNB PHY Txed	1116	5	0	1	0	0	SIB1
11.17	gNB PHY Txed	1117	0	0	1	0	0	MIB
11.175	gNB PHY Txed	1117	5	0	1	0	0	SIB1
11.18	gNB PHY Txed	1118	0	0	1	0	0	MIB
11.185	gNB PHY Txed	1118	5	0	1	0	0	SIB1
11.186	gNB PHY Txed	1118	6	0	1	0	0	UL_UCI
11.19	gNB PHY Txed	1119	0	0	1	0	0	MIB
11.195	gNB PHY Txed	1119	5	0	1	0	0	SIB1
11.2	gNB PHY Txed	1120	0	0	1	0	0	MIB
11.205	gNB PHY Txed	1120	5	0	1	0	0	SIB1
11.21	gNB PHY Txed	1121	0	0	1	0	0	MIB
11.215	gNB PHY Txed	1121	5	0	1	0	0	SIB1
11.22	gNB PHY Txed	1122	0	0	1	0	0	MIB
11.225	gNB PHY Txed	1122	5	0	1	0	0	SIB1
11.23	gNB PHY Txed	1123	0	0	1	0	0	MIB
11.235	gNB PHY Txed	1123	5	0	1	0	0	SIB1
11.24	gNB PHY Txed	1124	0	0	1	0	0	MIB
11.245	gNB PHY Txed	1124	5	0	1	0	0	SIB1
11.25	gNB PHY Txed	1125	0	0	1	0	0	MIB
11.255	gNB PHY Txed	1125	5	0	1	0	0	SIB1
11.26	gNB PHY Txed	1126	0	0	1	0	0	MIB
11.265	gNB PHY Txed	1126	5	0	1	0	0	SIB1
11.266	gNB PHY Txed	1126	6	0	1	0	0	UL_UCI
11.27	gNB PHY Txed	1127	0	0	1	0	0	MIB
11.275	gNB PHY Txed	1127	5	0	1	0	0	SIB1
11.28	gNB PHY Txed	1128	0	0	1	0	0	MIB
11.285	gNB PHY Txed	1128	5	0	1	0	0	SIB1
11.29	gNB PHY Txed	1129	0	0	1	0	0	MIB
11.295	gNB PHY Txed	1129	5	0	1	0	0	SIB1
11.3	gNB PHY Txed	1130	0	0	1	0	0	MIB
11.305	gNB PHY Txed	1130	5	0	1	0	0	SIB1
11.31	gNB PHY Txed	1131	0	0	1	0	0	MIB
11.315	gNB PHY Txed	1131	5	0	1	0	0	SIB1
11.32	gNB PHY Txed	1132	0	0	1	0	0	MIB
11.325	gNB PHY Txed	1132	5	0	1	0	0	SIB1
11.33	gNB PHY Txed	1133	0	0	1	0	0	MIB
11.335	gNB PHY Txed	1133	5	0	1	0	0	SIB1
11.34	gNB PHY Txed	1134	0	0	1	0	0	MIB
11.345	gNB PHY Txed	1134	5	0	1	0	0	SIB1
11.346	gNB PHY Txed	1134	6	0	1	0	0	UL_UCI
11.35	gNB PHY Txed	1135	0	0	1	0	0	MIB
11.355	gNB PHY Txed	1135	5	0	1	0	0	SIB1
11.36	gNB PHY Txed	1136	0	0	1	0	0	MIB
11.365	gNB PHY Txed	1136	5	0	1	0	0	SIB1
11.37	gNB PHY Txed	1137	0	0	1	0	0	MIB
11.375	gNB PHY Txed	1137	5	0	1	0	0	SIB1
11.38	gNB PHY Txed	1138	0	0	1	0	0	MIB
11.385	gNB PHY Txed	1138	5	0	1	0	0	SIB1
11.39	gNB PHY Txed	1139	0	0	1	0	0	MIB
11.395	gNB PHY Txed	1139	5	0	1	0	0	SIB1
11.4	gNB PHY Txed	1140	0	0	1	0	0	MIB
11.405	gNB PHY Txed	1140	5	0	1	0	0	SIB1
11.41	gNB PHY Txed	1141	0	0	1	0	0	MIB
11.415	gNB PHY Txed	1141	5	0	1	0	0	SIB1
11.42	gNB PHY Txed	1142	0	0	1	0	0	MIB
11.425	gNB PHY Txed	1142	5	0	1	0	0	SIB1
11.426	gNB PHY Txed	1142	6	0	1	0	0	UL_UCI
11.43	gNB PHY Txed	1143	0	0	1	0	0	MIB
11.435	gNB PHY Txed	1143	5	0	1	0	0	SIB1
11.44	gNB PHY Txed	1144	0	0	1	0	0	MIB
11.445	gNB PHY Txed	1144	5	0	1	0	0	SIB1
11.45	gNB PHY Txed	1145	0	0	1	0	0	MIB
11.455	gNB PHY Txed	1145	5	0	1	0	0	SIB1
11.46	gNB PHY Txed	1146	0	0	1	0	0	MIB
11.465	gNB PHY Txed	1146	5	0	1	0	0	SIB1
11.47	gNB PHY Txed	1147	0	0	1	0	0	MIB
11.475	gNB PHY Txed	1147	5	0	1	0	0	SIB1
11.48	gNB PHY Txed	1148	0	0	1	0	0	MIB
11.485	gNB PHY Txed	1148	5	0	1	0	0	SIB1
11.49	gNB PHY Txed	1149	0	0	1	0	0	MIB
11.495	gNB PHY Txed	1149	5	0	1	0	0	SIB1
11.5	gNB PHY Txed	1150	0	0	1	0	0	MIB
11.505	gNB PHY Txed	1150	5	0	1	0	0	SIB1
11.506	gNB PHY Txed	1150	6	0	1	0	0	UL_UCI
11.51	gNB PHY Txed	1151	0	0	1	0	0	MIB
11.515	gNB PHY Txed	1151	5	0	1	0	0	SIB1
11.52	gNB PHY Txed	1152	0	0	1	0	0	MIB
11.525	gNB PHY Txed	1152	5	0	1	0	0	SIB1
11.53	gNB PHY Txed	1153	0	0	1	0	0	MIB
11.535	gNB PHY Txed	1153	5	0	1	0	0	SIB1
11.54	gNB PHY Txed	1154	0	0	1	0	0	MIB
11.545	gNB PHY Txed	1154	5	0	1	0	0	SIB1
11.55	gNB PHY Txed	1155	0	0	1	0	0	MIB
11.555	gNB PHY Txed	1155	5	0	1	0	0	SIB1
11.56	gNB PHY Txed	1156	0	0	1	0	0	MIB
11.565	gNB PHY Txed	1156	5	0	1	0	0	SIB1
11.57	gNB PHY Txed	1157	0	0	1	0	0	MIB
11.575	gNB PHY Txed	1157	5	0	1	0	0	SIB1
11.58	gNB PHY Txed	1158	0	0	1	0	0	MIB
11.585	gNB PHY Txed	1158	5	0	1	0	0	SIB1
11.586	gNB PHY Txed	1158	6	0	1	0	0	UL_UCI
11.59	gNB PHY Txed	1159	0	0	1	0	0	MIB
11.595	gNB PHY Txed	1159	5	0	1	0	0	SIB1
11.6	gNB PHY Txed	1160	0	0	1	0	0	MIB
11.605	gNB PHY Txed	1160	5	0	1	0	0	SIB1
11.61	gNB PHY Txed	1161	0	0	1	0	0	MIB
11.615	gNB PHY Txed	1161	5	0	1	0	0	SIB1
11.62	gNB PHY Txed	1162	0	0	1	0	0	MIB
11.625	gNB PHY Txed	1162	5	0	1	0	0	SIB1
11.63	gNB PHY Txed	1163	0	0	1	0	0	MIB
11.635	gNB PHY Txed	1163	5	0	1	0	0	SIB1
11.64	gNB PHY Txed	1164	0	0	1	0	0	MIB
11.645	gNB PHY Txed	1164	5	0	1	0	0	SIB1
11.65	gNB PHY Txed	1165	0	0	1	0	0	MIB
11.655	gNB PHY Txed	1165	5	0	1	0	0	SIB1
11.66	gNB PHY Txed	1166	0	0	1	0	0	MIB
11.665	gNB PHY Txed	1166	5	0	1	0	0	SIB1
11.666	gNB PHY Txed	1166	6	0	1	0	0	UL_UCI
